종목코드,종목명,종가,대비,등락률,순자산가치(NAV),시가,고가,저가,거래량,거래대금,시가총액,순자산총액,상장좌수,기초지수_지수명,기초지수_종가,기초지수_대비,기초지수_등락률
"448510","HANARO 글로벌신재생에너지MSCI(합성)","7085","130","1.87","7049.46","7080","7085","7080","3","21245","2834000000","0","400000","MSCI ACWI IMI New Energy ESG Filtered (Price Return)","1378.04","0.00","0.00"
"424460","HANARO 글로벌워터MSCI(합성)","14050","115","0.83","14104.81","14265","14265","14050","4021","56935985","8430000000","0","600000","MSCI ACWI IMI Water ESG Filtered (Price Return)","2189.11","0.00","0.00"
"401590","HANARO 글로벌탄소배출권선물ICE(합성)","9780","80","0.82","9808.98","9725","9790","9700","442","4294340","6357000000","0","650000","ICE Global Carbon Futures Index(Excess Return)","551.50","0.00","0.00"
"314700","HANARO 농업융복합산업","9195","150","1.66","9181.21","9075","9195","9075","1993","18242675","5057250000","0","550000","FnGuide 농업융복합산업 지수(시장가격)","1120.30","11.23","1.01"
"390950","HANARO 단기채권액티브","109435","20","0.02","109444.12","0","0","0","0","0","2298135000","0","21000","KAP 단기 통안채 지수(총수익)","13949.41","1.03","0.01"
"486830","HANARO 머니마켓액티브","51245","0","0.00","51244.64","51245","51245","51235","2644","135489885","80557140000","0","1572000","KIS-NH Amundi MMF지수","115.20","0.00","0.00"
"432840","HANARO 미국S&P500","15175","60","0.40","15287.79","15255","15255","15165","1386","21086590","10622500000","0","700000","S&P 500","5638.94","0.00","0.00"
"419170","HANARO 미국메타버스iSelect","15465","40","0.26","15628.38","15465","15465","15465","30","463950","3866250000","0","250000","iSelect US 메타버스 지수(시장가격)","6177.91","0.00","0.00"
"472490","HANARO 미국애그테크","11420","-30","-0.26","11558.00","11490","11490","11420","422","4833890","1713000000","0","150000","iSelect 미국 애그테크 지수 (PR)","1966.81","0.00","0.00"
"498050","HANARO 바이오코리아액티브","11180","320","2.95","11152.92","10825","11180","10775","51959","564137630","8385000000","0","750000","iSelect K-바이오헬스케어","1183.77","36.42","3.17"
"476260","HANARO 반도체핵심공정주도주","6615","220","3.44","6606.63","6505","6635","6475","10755","70698640","4299750000","0","650000","FnGuide 반도체 핵심공정 지수","891.77","25.17","2.90"
"434730","HANARO 원자력iSelect","20170","-50","-0.25","20229.47","20345","20345","20065","198241","4005079634","60510000000","0","3000000","iSelect 원자력지수 (시장가격)","1864.64","2.98","0.16"
"491820","HANARO 전력설비투자","12855","45","0.35","12870.67","12890","13055","12795","54477","704765007","14140500000","0","1100000","iSelect 전력설비투자 지수","3335.62","23.98","0.72"
"461500","HANARO 종합채권(AA-이상)액티브","114365","65","0.06","114407.40","114385","114385","114300","112","12807740","143642440000","0","1256000","KAP 종합채권 총수익지수(AA-이상)","120.50","0.00","0.00"
"482870","HANARO 주주가치성장코리아액티브","10190","100","0.99","10211.28","10205","10205","10185","23","234580","13247000000","0","1300000","iSelect 주주가치성장 지수","1606.84","12.91","0.81"
"495750","HANARO 코리아밸류업","10285","175","1.73","10295.93","10250","10285","10250","5","51390","22627000000","0","2200000","코리아 밸류업 지수","1039.47","20.53","2.01"
"304770","HANARO 코스닥150","12545","300","2.45","12594.20","12340","12545","12255","1269","15771792","15054000000","0","1200000","코스닥 150","1256.74","31.62","2.58"
"306530","HANARO 코스닥150선물레버리지","8035","375","4.90","8036.29","7775","8035","7695","2966","23150525","2089100000","0","260000","F-코스닥150 지수","1466.53","25.36","1.76"
"486790","HANARO 코스닥150선물레버리지1.5X","11860","265","2.29","11962.16","11595","11860","11560","1807","21275220","4269600000","0","360000","F-코스닥150 지수","1466.53","25.36","1.76"
"375760","HANARO 탄소효율그린뉴딜","8620","215","2.56","8623.61","8545","8620","8545","175","1503830","7758000000","0","900000","KRX/S&P 탄소효율 그린뉴딜지수","1456.32","32.07","2.25"
"491700","HK 200","35060","510","1.48","35241.66","35070","35070","35060","14","491570","15777000000","0","450000","코스피 200","348.19","7.39","2.17"
"0000Y0","HK 26-12 회사채(AA-이상)액티브","100935","0","0.00","100923.15","100935","100935","100935","218","22003830","121626675000","0","1205000","KAP 26-12 크레딧 채권 총수익지수(AA-이상)","105.83","0.00","0.00"
"215620","HK S&P코리아로우볼","13265","75","0.57","13297.82","13265","13265","13265","1","13265","8356950000","0","630000","S&P Korea 저변동성 지수","10033.95","112.89","1.14"
"391670","HK 베스트일레븐액티브","9940","200","2.05","9988.49","9775","9940","9775","29","287170","3479000000","0","350000","코스피 200","348.07","7.27","2.13"
"472920","HK 종합채권(AA-이상)액티브","110715","0","0.00","110780.38","0","0","0","0","0","133743720000","0","1208000","KAP 종합채권 AA- 이상 지수(총수익)","120.40","0.00","0.00"
"472840","ITF 200","35135","735","2.14","35131.93","34590","35135","34590","115","4029965","11418875000","0","325000","코스피 200","348.19","7.39","2.17"
"0005G0","ITF K-AI반도체코어테크","10485","220","2.14","10482.62","10400","10525","10400","521","5459276","8912250000","0","850000","FnGuide K-AI반도체 코어테크 지수","2183.31","43.40","2.03"
"483570","KCGI 미국S&P500 TOP10","11210","110","0.99","11298.43","11125","11255","11125","88528","994545630","17936000000","0","1600000","S&P500 Top10 25% Capped Index(PR)","6213.32","0.00","0.00"
"407170","KCGI 스마트커머스액티브","8615","10","0.12","8652.14","8585","8615","8585","262","2251175","4307500000","0","500000","FnGuide 스마트커머스 지수","766.31","6.54","0.86"
"407160","KCGI 테크미디어텔레콤액티브","8490","160","1.92","8518.18","8480","8515","8480","133","1130750","4245000000","0","500000","FnGuide TMT 지수","1690.22","30.58","1.84"
"069660","KIWOOM 200","35095","645","1.87","35228.83","34730","35170","34730","58155","2038869080","338666750000","0","9650000","코스피 200","348.19","7.39","2.17"
"294400","KIWOOM 200TR","44755","880","2.01","44956.56","44200","44870","44200","157606","7067701910","769786000000","0","17200000","코스피 200 TR","450.92","9.60","2.18"
"253250","KIWOOM 200선물레버리지","14885","560","3.91","14879.57","14570","14925","14570","7622","112736917","8037900000","0","540000","코스피 200 선물지수","1714.56","30.20","1.79"
"253240","KIWOOM 200선물인버스","5690","-115","-1.98","5698.85","5760","5760","5690","10174","58296015","2845000000","0","500000","코스피 200 선물지수","1714.56","30.20","1.79"
"253230","KIWOOM 200선물인버스2X","2155","-90","-4.01","2153.80","2210","2210","2145","52189","113192756","5818500000","0","2700000","코스피 200 선물지수","1714.56","30.20","1.79"
"467620","KIWOOM 25-09 미국채권(AA-이상)액티브","56435","-305","-0.54","56464.04","56740","56740","56335","1791","101120599","15801800000","0","280000","USD AA3 Above Select September 2025 Maturity Index(Total Return)","115.54","0.00","0.00"
"489870","KIWOOM 25-09 회사채(AA-이상)액티브","50950","0","0.00","50954.43","0","0","0","0","0","106995000000","0","2100000","KIS 2509 만기형 크레딧 종합채권 지수(AA-이상) (총수익 지수)","114.19","0.00","0.00"
"464240","KIWOOM 26-09회사채(AA-이상)액티브","52500","15","0.03","52501.71","52500","52505","52485","4233","222234575","132300000000","0","2520000","KIS 2609 만기형 크레딧 종합채권 지수(AA-이상)(총수익지수)","113.49","0.00","0.00"
"458210","KIWOOM CD금리액티브(합성)","106380","5","0.00","106357.71","106370","106380","106370","2060","219138870","169676100000","0","1595000","FnGuide CD91일 금리투자 지수(총수익)","1416.14","0.00","0.00"
"460280","KIWOOM Fn유전자혁신기술","9255","-95","-1.02","9259.70","9290","9290","9190","306","2828135","6941250000","0","750000","FnGuide 유전자혁신기술 지수(시장가격)","802.27","-7.66","-0.95"
"488200","KIWOOM K-2차전지북미공급망","6660","-20","-0.30","6663.61","6685","6765","6645","30939","205997175","6327000000","0","950000","Solactive K-Battery North America Supply Chain 지수","1646.19","-5.16","-0.31"
"488210","KIWOOM K-반도체북미공급망","8585","80","0.94","8596.99","8605","8630","8585","22882","196727800","7297250000","0","850000","Solactive K-Semiconductor North America Supply Chain 지수","1670.31","19.16","1.16"
"469790","KIWOOM K-테크TOP10","10885","165","1.54","10953.14","10915","10950","10880","5447","59387970","3265500000","0","300000","Solactive K-TechTOP10 Index(PR)","2134.15","35.20","1.68"
"100910","KIWOOM KRX100","5525","80","1.47","5554.66","5455","5540","5455","4009","22134270","9945000000","0","1800000","KRX 100","5482.57","112.87","2.10"
"450120","KIWOOM SK그룹대표주","13250","-35","-0.26","13226.55","13385","13385","13165","1291","17078379","5300000000","0","400000","FnGuide SK그룹대표주 지수","1260.57","-7.23","-0.57"
"435530","KIWOOM TDF2030액티브","13255","15","0.11","13278.01","13285","13285","13240","788","10463785","6627500000","0","500000","Dow Jones Target 2030 Index (Total Return)","510.59","0.00","0.00"
"435540","KIWOOM TDF2040액티브","14015","-10","-0.07","14067.20","14060","14060","13995","617","8641517","7007500000","0","500000","Dow Jones Target 2040 Index (Total Return)","644.21","0.00","0.00"
"435550","KIWOOM TDF2050액티브","14145","45","0.32","14183.99","14145","14175","14125","279","3945625","7072500000","0","500000","Dow Jones Target 2050 Index (Total Return)","732.04","0.00","0.00"
"104530","KIWOOM 고배당","11405","120","1.06","11456.95","11300","11405","11300","5125","58270150","15967000000","0","1400000","MKF 웰스 고배당20","11291.11","173.99","1.57"
"148070","KIWOOM 국고채10년","115625","50","0.04","115604.49","115430","115665","115360","4761","549772201","477068750000","0","4126000","KIS 10년 국고채 지수 (총수익)","16699.32","11.54","0.07"
"167860","KIWOOM 국고채10년레버리지","114055","50","0.04","114022.44","113795","114055","113510","81868","9307630805","30794850000","0","270000","KIS 10년 국고채 지수 (총수익)","16699.32","11.54","0.07"
"471460","KIWOOM 국고채30년액티브","65975","10","0.02","65936.05","65965","65975","65730","17152","1129412983","47502000000","0","720000","KIS-키움 국고채30년 지수(총수익지수)","10534.17","3.57","0.03"
"114470","KIWOOM 국고채3년","110600","-40","-0.04","110645.10","110645","110655","110575","36","3981715","16590000000","0","150000","KTB INDEX(시장가격)","10444.79","-2.20","-0.02"
"473490","KIWOOM 글로벌AI반도체","13860","155","1.13","13940.81","13790","13925","13790","38906","540422170","29799000000","0","2150000","Solactive Global AI Semiconductor Index (Price Return)","8266.51","264.79","3.31"
"437550","KIWOOM 글로벌리츠이지스액티브","10595","205","1.97","10601.57","10500","10595","10500","19","200260","5297500000","0","500000","S&P Global REIT Index","177.42","0.00","0.00"
"489860","KIWOOM 글로벌전력GRID인프라","10425","225","2.21","10447.32","10350","10460","10350","2284","23756430","6776250000","0","650000","NASDAQ OMX Clean Edge Smart Grid Infrastructure Index","961.42","0.00","0.00"
"473500","KIWOOM 글로벌전력반도체","7240","80","1.12","7261.29","7250","7250","7222","327","2369025","3620000000","0","500000","Solactive Global Power Semiconductor Index (Price Return)","2356.77","74.78","3.28"
"394350","KIWOOM 글로벌퓨처모빌리티","11020","290","2.70","11046.43","11000","11025","10895","2981","32755187","24244000000","0","2200000","MSCI ACWI IMI 퓨처모빌리티 ESG 지수(시장가격)","2352.62","5.94","0.25"
"130730","KIWOOM 단기자금","102240","-5","0.00","102250.68","102245","102255","102240","5366","548635660","102137760000","0","999000","MK 머니마켓 지수(총수익)","14191.19","1.14","0.01"
"419890","KIWOOM 단기채권ESG액티브","107255","-25","-0.02","107268.93","107275","107275","107255","182","19521055","102964800000","0","960000","KIS ESG 9M~1.5Y","123.68","0.00","0.00"
"411860","KIWOOM 독일DAX","15895","180","1.15","15868.55","15995","16000","15890","111361","1775343565","15895000000","0","1000000","DAX Index(PR)","8804.26","0.00","0.00"
"429870","KIWOOM 리츠이지스액티브","7305","45","0.62","7362.16","7295","7330","7295","2371","17319440","3652500000","0","500000","iSelect 리츠 지수","850.25","4.84","0.57"
"476450","KIWOOM 머니마켓액티브","52020","5","0.01","52018.07","52030","52030","52010","27330","1421539300","286942320000","0","5516000","KIS-키움 MMF지수(총수익지수)","115.00","0.00","0.00"
"430500","KIWOOM 물가채KIS","115895","-5","0.00","115981.28","115955","115980","115885","45","5217535","11589500000","0","100000","KIS TIPS 지수(총수익)","14354.05","8.24","0.06"
"426330","KIWOOM 미국ETF산업STOXX","14625","90","0.62","14687.57","14615","14665","14590","467","6840590","2925000000","0","200000","STOXX USA ETF Industry Index (KRW)","289.84","0.00","0.00"
"449770","KIWOOM 미국S&P500","16285","75","0.46","16411.49","16340","16355","16270","1130","18424330","81425000000","0","5000000","S&P 500","5638.94","0.00","0.00"
"449780","KIWOOM 미국S&P500(H)","14220","130","0.92","14315.57","14225","14260","14215","29758","423775269","17064000000","0","1200000","S&P 500","5638.94","0.00","0.00"
"453080","KIWOOM 미국나스닥100(H)","15920","170","1.08","16033.00","15935","15965","15915","72240","1151598520","52536000000","0","3300000","NASDAQ 100","19704.64","0.00","0.00"
"460270","KIWOOM 미국달러SOFR금리액티브(합성)","12385","-75","-0.60","12404.74","12460","12460","12385","1372","17036320","10031850000","0","810000","Solactive SOFR Daily Total Return Index","1185.18","0.00","0.00"
"138230","KIWOOM 미국달러선물","16295","-60","-0.37","16299.86","16305","16340","16250","2805","45692725","37641450000","0","2310000","미국달러선물지수","1584.09","-5.80","-0.36"
"225800","KIWOOM 미국달러선물레버리지","15885","-115","-0.72","15905.93","15955","15955","15840","49","778820","19062000000","0","1200000","미국달러선물지수","1584.09","-5.80","-0.36"
"139660","KIWOOM 미국달러선물인버스","8145","15","0.18","8151.40","8135","8160","8130","753","6129926","42109650000","0","5170000","미국달러선물지수","1584.09","-5.80","-0.36"
